timestamp          ,seat_count,active_vehicles,enroute_count,denied,finished,pk_delay          ,total_delay       ,O0  ,O1 ,O2 ,O3 ,O4 ,V1,V2,V3,V4  ,run_time
2011-02-12 00:00:30,6         ,0              ,4            ,0     ,0       ,NaN               ,NaN               ,1000,0  ,0  ,0  ,0  ,0 ,0 ,0 ,1000,10297
2011-02-12 00:01:00,16        ,0              ,11           ,0     ,0       ,NaN               ,NaN               ,1000,0  ,0  ,0  ,0  ,0 ,0 ,0 ,1000,88
2011-02-12 00:01:30,17        ,0              ,12           ,0     ,0       ,NaN               ,NaN               ,1000,0  ,0  ,0  ,0  ,0 ,0 ,0 ,1000,81
2011-02-12 00:02:00,18        ,0              ,13           ,0     ,0       ,NaN               ,NaN               ,1000,0  ,0  ,0  ,0  ,0 ,0 ,0 ,1000,1660
2011-02-12 00:02:30,25        ,0              ,17           ,0     ,0       ,NaN               ,NaN               ,1000,0  ,0  ,0  ,0  ,0 ,0 ,0 ,1000,147
2011-02-12 00:03:00,31        ,0              ,22           ,0     ,0       ,NaN               ,NaN               ,1000,0  ,0  ,0  ,0  ,0 ,0 ,0 ,1000,184
2011-02-12 00:03:30,36        ,0              ,26           ,0     ,0       ,NaN               ,NaN               ,1000,0  ,0  ,0  ,0  ,0 ,0 ,0 ,1000,186
2011-02-12 00:04:00,40        ,0              ,30           ,0     ,0       ,NaN               ,NaN               ,1000,0  ,0  ,0  ,0  ,0 ,0 ,0 ,1000,249
2011-02-12 00:04:30,43        ,0              ,32           ,0     ,0       ,NaN               ,NaN               ,1000,0  ,0  ,0  ,0  ,0 ,0 ,0 ,1000,290
2011-02-12 00:05:00,47        ,0              ,35           ,0     ,0       ,NaN               ,NaN               ,1000,0  ,0  ,0  ,0  ,0 ,0 ,0 ,1000,294
2011-02-12 00:05:30,51        ,1              ,39           ,0     ,0       ,NaN               ,NaN               ,999 ,1  ,0  ,0  ,0  ,0 ,0 ,0 ,1000,390
2011-02-12 00:06:00,54        ,1              ,41           ,0     ,0       ,NaN               ,NaN               ,999 ,1  ,0  ,0  ,0  ,0 ,0 ,0 ,1000,367
2011-02-12 00:06:30,60        ,1              ,45           ,0     ,0       ,NaN               ,NaN               ,999 ,0  ,0  ,1  ,0  ,0 ,0 ,0 ,1000,373
2011-02-12 00:07:00,63        ,1              ,46           ,0     ,0       ,NaN               ,NaN               ,999 ,0  ,0  ,1  ,0  ,0 ,0 ,0 ,1000,396
2011-02-12 00:07:30,66        ,1              ,49           ,0     ,0       ,NaN               ,NaN               ,999 ,0  ,0  ,1  ,0  ,0 ,0 ,0 ,1000,432
2011-02-12 00:08:00,70        ,1              ,52           ,0     ,0       ,NaN               ,NaN               ,999 ,0  ,0  ,1  ,0  ,0 ,0 ,0 ,1000,445
2011-02-12 00:08:30,73        ,2              ,55           ,0     ,0       ,NaN               ,NaN               ,998 ,1  ,0  ,1  ,0  ,0 ,0 ,0 ,1000,453
2011-02-12 00:09:00,74        ,3              ,56           ,0     ,0       ,NaN               ,NaN               ,997 ,1  ,1  ,1  ,0  ,0 ,0 ,0 ,1000,484
2011-02-12 00:09:30,78        ,6              ,59           ,0     ,0       ,NaN               ,NaN               ,994 ,4  ,1  ,1  ,0  ,0 ,0 ,0 ,1000,517
2011-02-12 00:10:00,77        ,11             ,58           ,0     ,1       ,141.0             ,180.0             ,989 ,6  ,4  ,1  ,0  ,0 ,0 ,0 ,1000,551
2011-02-12 00:10:30,83        ,13             ,62           ,96    ,1       ,141.0             ,180.0             ,987 ,6  ,5  ,2  ,0  ,0 ,0 ,0 ,1000,525
2011-02-12 00:11:00,85        ,13             ,62           ,164   ,2       ,183.5             ,203.0             ,987 ,6  ,3  ,4  ,0  ,0 ,0 ,0 ,1000,526
2011-02-12 00:11:30,87        ,15             ,64           ,263   ,2       ,183.5             ,203.0             ,985 ,6  ,4  ,4  ,1  ,0 ,0 ,0 ,1000,519
2011-02-12 00:12:00,88        ,19             ,65           ,312   ,4       ,258.0             ,267.75            ,981 ,8  ,5  ,4  ,2  ,0 ,0 ,0 ,1000,555
2011-02-12 00:12:30,102       ,19             ,73           ,408   ,4       ,258.0             ,267.75            ,981 ,7  ,6  ,4  ,2  ,0 ,0 ,0 ,1000,529
2011-02-12 00:13:00,104       ,21             ,74           ,479   ,5       ,300.0             ,312.0             ,979 ,5  ,11 ,3  ,2  ,0 ,0 ,0 ,1000,538
2011-02-12 00:13:30,107       ,23             ,77           ,575   ,6       ,346.0             ,358.1666666666667 ,978 ,4  ,12 ,3  ,3  ,0 ,0 ,0 ,1000,554
2011-02-12 00:14:00,111       ,23             ,79           ,655   ,10      ,411.9             ,420.5             ,978 ,7  ,10 ,2  ,3  ,0 ,0 ,0 ,1000,530
2011-02-12 00:14:30,117       ,25             ,83           ,753   ,11      ,423.6363636363636 ,436.3636363636364 ,976 ,7  ,13 ,1  ,3  ,0 ,0 ,0 ,1000,546
2011-02-12 00:15:00,124       ,26             ,88           ,834   ,13      ,448.53846153846155,459.3076923076923 ,975 ,4  ,16 ,1  ,4  ,0 ,0 ,0 ,1000,559
2011-02-12 00:15:30,133       ,26             ,95           ,930   ,14      ,425.64285714285717,448.2857142857143 ,974 ,5  ,14 ,3  ,4  ,0 ,0 ,0 ,1000,555
2011-02-12 00:16:00,139       ,27             ,99           ,994   ,16      ,435.5625          ,455.875           ,973 ,8  ,11 ,4  ,4  ,0 ,0 ,0 ,1000,586
2011-02-12 00:16:30,146       ,28             ,102          ,1090  ,19      ,443.5263157894737 ,469.0             ,972 ,10 ,10 ,4  ,4  ,0 ,0 ,0 ,1000,577
2011-02-12 00:17:00,152       ,29             ,107          ,1163  ,20      ,449.05            ,475.15            ,971 ,11 ,10 ,3  ,5  ,0 ,0 ,0 ,1000,551
2011-02-12 00:17:30,159       ,29             ,111          ,1260  ,21      ,453.6190476190476 ,478.42857142857144,971 ,11 ,11 ,3  ,4  ,0 ,0 ,0 ,1000,584
2011-02-12 00:18:00,160       ,31             ,112          ,1309  ,21      ,453.6190476190476 ,478.42857142857144,969 ,12 ,12 ,3  ,4  ,0 ,0 ,0 ,1000,603
2011-02-12 00:18:30,167       ,31             ,118          ,1405  ,22      ,455.04545454545456,483.90909090909093,970 ,11 ,12 ,3  ,4  ,0 ,0 ,0 ,1000,599
2011-02-12 00:19:00,169       ,34             ,119          ,1473  ,26      ,445.0769230769231 ,485.3076923076923 ,969 ,12 ,13 ,2  ,4  ,0 ,0 ,0 ,1000,635
2011-02-12 00:19:30,170       ,35             ,121          ,1570  ,30      ,457.03333333333336,494.73333333333335,969 ,13 ,14 ,2  ,2  ,0 ,0 ,0 ,1000,648
2011-02-12 00:20:00,176       ,40             ,125          ,1644  ,30      ,457.03333333333336,494.73333333333335,964 ,12 ,17 ,3  ,4  ,0 ,0 ,0 ,1000,636
2011-02-12 00:20:30,177       ,41             ,126          ,1740  ,32      ,456.75            ,497.8125          ,962 ,16 ,15 ,3  ,4  ,0 ,0 ,0 ,1000,645
2011-02-12 00:21:00,189       ,42             ,135          ,1814  ,39      ,458.38461538461536,505.0             ,967 ,13 ,9  ,7  ,4  ,0 ,0 ,0 ,1000,595
2011-02-12 00:21:30,187       ,42             ,133          ,1910  ,41      ,463.8536585365854 ,508.1463414634146 ,966 ,15 ,9  ,6  ,4  ,0 ,0 ,0 ,1000,603
2011-02-12 00:22:00,196       ,43             ,138          ,1964  ,43      ,463.51162790697674,506.6279069767442 ,962 ,17 ,11 ,5  ,5  ,0 ,0 ,0 ,1000,617
2011-02-12 00:22:30,206       ,45             ,146          ,2054  ,44      ,463.75            ,506.09090909090907,960 ,17 ,12 ,5  ,6  ,0 ,0 ,0 ,1000,614
2011-02-12 00:23:00,206       ,49             ,146          ,2110  ,46      ,461.6304347826087 ,502.10869565217394,955 ,20 ,15 ,5  ,5  ,0 ,0 ,0 ,1000,657
2011-02-12 00:23:30,206       ,56             ,148          ,2206  ,49      ,456.7551020408163 ,495.7142857142857 ,947 ,24 ,19 ,4  ,6  ,0 ,0 ,0 ,1000,632
2011-02-12 00:24:00,205       ,59             ,147          ,2275  ,51      ,457.8627450980392 ,495.70588235294116,943 ,22 ,22 ,7  ,6  ,0 ,0 ,0 ,1000,655
2011-02-12 00:24:30,213       ,60             ,152          ,2369  ,53      ,461.2641509433962 ,497.66037735849056,944 ,19 ,22 ,9  ,6  ,0 ,0 ,0 ,1000,649
2011-02-12 00:25:00,209       ,63             ,149          ,2429  ,58      ,465.8965517241379 ,500.67241379310343,939 ,27 ,18 ,9  ,7  ,0 ,0 ,0 ,1000,611
2011-02-12 00:25:30,216       ,66             ,154          ,2519  ,60      ,465.98333333333335,500.56666666666666,936 ,24 ,24 ,9  ,7  ,0 ,0 ,0 ,1000,611
2011-02-12 00:26:00,218       ,70             ,155          ,2587  ,64      ,469.125           ,502.65625         ,934 ,23 ,25 ,11 ,7  ,0 ,0 ,0 ,1000,621
2011-02-12 00:26:30,226       ,74             ,157          ,2678  ,70      ,470.1714285714286 ,502.5571428571429 ,930 ,27 ,22 ,14 ,7  ,0 ,0 ,0 ,1000,629
2011-02-12 00:27:00,230       ,75             ,158          ,2742  ,79      ,471.63291139240505,505.34177215189874,931 ,22 ,22 ,17 ,8  ,0 ,0 ,0 ,1000,609
2011-02-12 00:27:30,233       ,75             ,163          ,2834  ,83      ,469.6144578313253 ,503.71084337349396,931 ,24 ,20 ,17 ,8  ,0 ,0 ,0 ,1000,600
2011-02-12 00:28:00,238       ,77             ,166          ,2895  ,91      ,468.05494505494505,503.5824175824176 ,933 ,21 ,21 ,18 ,7  ,0 ,0 ,0 ,1000,653
2011-02-12 00:28:30,237       ,77             ,165          ,2988  ,97      ,465.9896907216495 ,499.7113402061856 ,932 ,24 ,22 ,17 ,5  ,0 ,0 ,0 ,1000,655
2011-02-12 00:29:00,241       ,78             ,170          ,3041  ,103     ,472.20388349514565,504.71844660194176,931 ,26 ,24 ,15 ,4  ,0 ,0 ,0 ,1000,607
2011-02-12 00:29:30,251       ,79             ,176          ,3133  ,108     ,472.23148148148147,506.4074074074074 ,932 ,20 ,28 ,15 ,5  ,0 ,0 ,0 ,1000,628
2011-02-12 00:30:00,257       ,81             ,178          ,3201  ,115     ,477.74782608695654,510.295652173913  ,929 ,23 ,28 ,15 ,5  ,0 ,0 ,0 ,1000,668
2011-02-12 00:30:30,257       ,83             ,177          ,3291  ,122     ,479.59016393442624,511.4836065573771 ,926 ,27 ,24 ,18 ,5  ,0 ,0 ,0 ,1000,650
2011-02-12 00:31:00,264       ,84             ,183          ,3356  ,126     ,482.07936507936506,512.952380952381  ,920 ,28 ,28 ,20 ,4  ,0 ,0 ,0 ,1000,664
2011-02-12 00:31:30,269       ,87             ,185          ,3453  ,130     ,484.11538461538464,514.1             ,917 ,30 ,27 ,20 ,6  ,0 ,0 ,0 ,1000,653
2011-02-12 00:32:00,275       ,89             ,189          ,3509  ,137     ,486.1970802919708 ,516.8978102189781 ,915 ,32 ,27 ,19 ,7  ,0 ,0 ,0 ,1000,753
2011-02-12 00:32:30,283       ,91             ,195          ,3600  ,141     ,486.1489361702128 ,516.2978723404256 ,914 ,33 ,26 ,20 ,7  ,0 ,0 ,0 ,1000,747
2011-02-12 00:33:00,279       ,93             ,193          ,3670  ,149     ,486.7315436241611 ,516.1812080536913 ,912 ,38 ,25 ,18 ,7  ,0 ,0 ,0 ,1000,709
2011-02-12 00:33:30,285       ,93             ,195          ,3762  ,155     ,488.0258064516129 ,517.3161290322581 ,914 ,38 ,22 ,18 ,8  ,0 ,0 ,0 ,1000,607
2011-02-12 00:34:00,287       ,96             ,196          ,3829  ,164     ,489.0487804878049 ,517.5914634146342 ,912 ,42 ,22 ,17 ,7  ,0 ,0 ,0 ,1000,608
2011-02-12 00:34:30,293       ,98             ,200          ,3919  ,171     ,489.53801169590645,517.906432748538  ,912 ,42 ,21 ,18 ,7  ,0 ,0 ,0 ,1000,616
2011-02-12 00:35:00,306       ,99             ,207          ,3965  ,176     ,491.14204545454544,518.7670454545455 ,911 ,40 ,21 ,18 ,10 ,0 ,0 ,0 ,1000,660
2011-02-12 00:35:30,307       ,99             ,208          ,4059  ,184     ,490.6141304347826 ,518.679347826087  ,912 ,36 ,28 ,16 ,8  ,0 ,0 ,0 ,1000,616
2011-02-12 00:36:00,298       ,100            ,207          ,4118  ,195     ,492.6717948717949 ,520.4871794871794 ,913 ,38 ,28 ,13 ,8  ,0 ,0 ,0 ,1000,627
2011-02-12 00:36:30,304       ,100            ,212          ,4207  ,203     ,490.0394088669951 ,518.0344827586207 ,911 ,37 ,30 ,14 ,8  ,0 ,0 ,0 ,1000,629
2011-02-12 00:37:00,303       ,103            ,210          ,4269  ,210     ,491.04285714285714,518.2571428571429 ,906 ,41 ,30 ,15 ,8  ,0 ,0 ,0 ,1000,621
2011-02-12 00:37:30,297       ,103            ,211          ,4354  ,219     ,492.3835616438356 ,519.3972602739726 ,910 ,40 ,29 ,12 ,9  ,0 ,0 ,0 ,1000,633
2011-02-12 00:38:00,309       ,103            ,216          ,4418  ,228     ,494.1929824561403 ,520.4649122807018 ,911 ,40 ,29 ,11 ,9  ,0 ,0 ,0 ,1000,626
2011-02-12 00:38:30,326       ,105            ,227          ,4506  ,239     ,495.7196652719665 ,521.9037656903765 ,912 ,39 ,28 ,11 ,10 ,0 ,0 ,0 ,1000,636
2011-02-12 00:39:00,335       ,109            ,232          ,4563  ,247     ,493.251012145749  ,519.9797570850202 ,908 ,39 ,28 ,10 ,15 ,0 ,0 ,0 ,1000,641
2011-02-12 00:39:30,342       ,110            ,238          ,4647  ,259     ,493.2239382239382 ,520.3320463320464 ,909 ,38 ,24 ,11 ,18 ,0 ,0 ,0 ,1000,656
2011-02-12 00:40:00,338       ,113            ,235          ,4700  ,266     ,494.7406015037594 ,521.7443609022556 ,900 ,38 ,28 ,15 ,19 ,0 ,0 ,0 ,1000,658
2011-02-12 00:40:30,340       ,114            ,241          ,4786  ,275     ,495.19272727272727,521.7418181818182 ,902 ,34 ,34 ,13 ,17 ,0 ,0 ,0 ,1000,646
2011-02-12 00:41:00,339       ,118            ,242          ,4847  ,286     ,496.11538461538464,522.5             ,895 ,41 ,36 ,13 ,15 ,0 ,0 ,0 ,1000,650
2011-02-12 00:41:30,347       ,120            ,248          ,4938  ,292     ,496.527397260274  ,522.8698630136986 ,893 ,40 ,36 ,15 ,16 ,0 ,0 ,0 ,1000,649
2011-02-12 00:42:00,354       ,123            ,253          ,4996  ,300     ,496.23            ,522.5266666666666 ,891 ,40 ,33 ,19 ,17 ,0 ,0 ,0 ,1000,645
2011-02-12 00:42:30,352       ,125            ,253          ,5083  ,308     ,496.23376623376623,522.4123376623377 ,890 ,43 ,31 ,19 ,17 ,0 ,0 ,0 ,1000,643
2011-02-12 00:43:00,354       ,127            ,257          ,5128  ,319     ,498.4952978056426 ,523.8777429467085 ,889 ,42 ,36 ,18 ,15 ,0 ,0 ,0 ,1000,653
2011-02-12 00:43:30,362       ,129            ,262          ,5218  ,325     ,498.5076923076923 ,523.72            ,883 ,47 ,39 ,15 ,16 ,0 ,0 ,0 ,1000,702
2011-02-12 00:44:00,365       ,130            ,261          ,5267  ,336     ,495.48511904761904,521.264880952381  ,880 ,49 ,38 ,15 ,18 ,0 ,0 ,0 ,1000,705
2011-02-12 00:44:30,361       ,133            ,261          ,5352  ,349     ,495.5959885386819 ,520.5472779369627 ,881 ,47 ,39 ,16 ,17 ,0 ,0 ,0 ,1000,700
2011-02-12 00:45:00,368       ,134            ,264          ,5412  ,361     ,497.67590027700834,522.0831024930748 ,882 ,47 ,36 ,17 ,18 ,0 ,0 ,0 ,1000,738
2011-02-12 00:45:30,378       ,135            ,271          ,5492  ,373     ,498.0536193029491 ,522.1099195710456 ,886 ,41 ,37 ,20 ,16 ,0 ,0 ,0 ,1000,730
2011-02-12 00:46:00,394       ,137            ,277          ,5547  ,383     ,496.14882506527414,520.9791122715404 ,878 ,42 ,41 ,22 ,17 ,0 ,0 ,0 ,1000,671
2011-02-12 00:46:30,401       ,137            ,283          ,5633  ,388     ,495.0025773195876 ,519.8788659793814 ,874 ,42 ,42 ,25 ,17 ,0 ,0 ,0 ,1000,705
2011-02-12 00:47:00,400       ,140            ,283          ,5694  ,399     ,492.734335839599  ,517.3157894736842 ,871 ,46 ,40 ,26 ,17 ,0 ,0 ,0 ,1000,685
2011-02-12 00:47:30,395       ,141            ,283          ,5781  ,416     ,494.2548076923077 ,518.4663461538462 ,872 ,51 ,36 ,24 ,17 ,0 ,0 ,0 ,1000,693
2011-02-12 00:48:00,395       ,141            ,280          ,5841  ,430     ,494.74883720930234,518.3488372093024 ,875 ,49 ,38 ,21 ,17 ,0 ,0 ,0 ,1000,688
2011-02-12 00:48:30,396       ,143            ,278          ,5929  ,439     ,494.18223234624145,518.4715261958997 ,873 ,48 ,43 ,22 ,14 ,0 ,0 ,0 ,1000,670
2011-02-12 00:49:00,397       ,144            ,278          ,5986  ,444     ,494.5743243243243 ,518.8490990990991 ,869 ,49 ,46 ,22 ,14 ,0 ,0 ,0 ,1000,685
2011-02-12 00:49:30,396       ,146            ,281          ,6077  ,456     ,495.71491228070175,519.3815789473684 ,866 ,52 ,47 ,22 ,13 ,0 ,0 ,0 ,1000,665
2011-02-12 00:50:00,400       ,151            ,288          ,6121  ,473     ,496.8118393234672 ,519.9725158562368 ,872 ,50 ,43 ,24 ,11 ,0 ,0 ,0 ,1000,690
2011-02-12 00:50:30,406       ,152            ,291          ,6202  ,480     ,496.9145833333333 ,520.1             ,867 ,53 ,46 ,22 ,12 ,0 ,0 ,0 ,1000,685
2011-02-12 00:51:00,402       ,154            ,291          ,6252  ,488     ,498.12090163934425,521.0040983606557 ,862 ,57 ,47 ,20 ,14 ,0 ,0 ,0 ,1000,689
2011-02-12 00:51:30,415       ,154            ,301          ,6335  ,498     ,499.33534136546183,522.1244979919679 ,866 ,52 ,44 ,22 ,16 ,0 ,0 ,0 ,1000,703
2011-02-12 00:52:00,419       ,156            ,305          ,6388  ,503     ,499.5168986083499 ,522.5228628230616 ,860 ,52 ,46 ,26 ,16 ,0 ,0 ,0 ,1000,712
2011-02-12 00:52:30,412       ,158            ,298          ,6470  ,524     ,500.19465648854964,522.6125954198474 ,861 ,56 ,47 ,23 ,13 ,0 ,0 ,0 ,1000,708
2011-02-12 00:53:00,416       ,160            ,298          ,6517  ,540     ,499.75555555555553,521.7814814814815 ,860 ,60 ,42 ,22 ,16 ,0 ,0 ,0 ,1000,697
2011-02-12 00:53:30,417       ,161            ,297          ,6602  ,552     ,500.5416666666667 ,522.3278985507246 ,862 ,60 ,40 ,22 ,16 ,0 ,0 ,0 ,1000,697
2011-02-12 00:54:00,412       ,164            ,298          ,6662  ,569     ,501.0861159929701 ,522.5289982425307 ,862 ,63 ,40 ,22 ,13 ,0 ,0 ,0 ,1000,693
2011-02-12 00:54:30,426       ,168            ,308          ,6751  ,585     ,501.9196581196581 ,523.1504273504273 ,864 ,63 ,38 ,22 ,13 ,0 ,0 ,0 ,1000,695
2011-02-12 00:55:00,429       ,174            ,310          ,6804  ,593     ,502.83305227655984,523.964586846543  ,849 ,67 ,48 ,21 ,15 ,0 ,0 ,0 ,1000,695
2011-02-12 00:55:30,437       ,175            ,317          ,6882  ,600     ,502.95            ,524.075           ,846 ,67 ,48 ,23 ,16 ,0 ,0 ,0 ,1000,809
2011-02-12 00:56:00,436       ,174            ,318          ,6938  ,617     ,502.79092382495946,524.0372771474879 ,849 ,64 ,44 ,27 ,16 ,0 ,0 ,0 ,1000,750
2011-02-12 00:56:30,439       ,175            ,319          ,7024  ,627     ,501.98086124401914,522.9824561403509 ,848 ,60 ,47 ,29 ,16 ,0 ,0 ,0 ,1000,736
2011-02-12 00:57:00,443       ,176            ,321          ,7070  ,645     ,501.32248062015503,522.1038759689923 ,847 ,61 ,48 ,29 ,15 ,0 ,0 ,0 ,1000,693
2011-02-12 00:57:30,452       ,178            ,327          ,7148  ,655     ,501.3557251908397 ,522.4687022900763 ,846 ,58 ,48 ,31 ,17 ,0 ,0 ,0 ,1000,717
2011-02-12 00:58:00,451       ,180            ,326          ,7203  ,669     ,500.2526158445441 ,521.3677130044844 ,842 ,62 ,50 ,27 ,19 ,0 ,0 ,0 ,1000,717
2011-02-12 00:58:30,451       ,180            ,332          ,7288  ,682     ,501.291788856305  ,522.149560117302  ,848 ,55 ,52 ,26 ,19 ,0 ,0 ,0 ,1000,707
2011-02-12 00:59:00,446       ,181            ,327          ,7343  ,698     ,501.7936962750716 ,522.7893982808023 ,840 ,60 ,60 ,23 ,17 ,0 ,0 ,0 ,1000,691
2011-02-12 00:59:30,460       ,185            ,333          ,7416  ,706     ,500.87393767705385,522.0651558073654 ,834 ,71 ,53 ,24 ,18 ,0 ,0 ,0 ,1000,697
2011-02-12 01:00:00,451       ,185            ,330          ,7460  ,718     ,500.8774373259053 ,521.7855153203343 ,826 ,82 ,50 ,28 ,14 ,0 ,0 ,0 ,1000,708
2011-02-12 01:00:30,463       ,187            ,334          ,7545  ,733     ,499.7994542974079 ,520.8676671214188 ,828 ,74 ,56 ,30 ,12 ,0 ,0 ,0 ,1000,723
2011-02-12 01:01:00,469       ,188            ,336          ,7595  ,745     ,500.0268456375839 ,521.1302013422819 ,828 ,71 ,58 ,32 ,11 ,0 ,0 ,0 ,1000,706
2011-02-12 01:01:30,465       ,189            ,334          ,7675  ,763     ,500.1192660550459 ,521.0183486238532 ,826 ,75 ,59 ,29 ,11 ,0 ,0 ,0 ,1000,716
2011-02-12 01:02:00,468       ,190            ,336          ,7730  ,774     ,500.23385012919897,521.2751937984497 ,825 ,77 ,58 ,27 ,13 ,0 ,0 ,0 ,1000,716
2011-02-12 01:02:30,460       ,192            ,331          ,7819  ,791     ,500.02022756005056,520.8533501896334 ,825 ,84 ,53 ,26 ,12 ,0 ,0 ,0 ,1000,721
2011-02-12 01:03:00,455       ,193            ,328          ,7859  ,808     ,500.0321782178218 ,521.259900990099  ,828 ,84 ,51 ,25 ,12 ,0 ,0 ,0 ,1000,713
2011-02-12 01:03:30,465       ,194            ,334          ,7939  ,822     ,500.27980535279806,521.3990267639903 ,828 ,84 ,54 ,22 ,12 ,0 ,0 ,0 ,1000,719
2011-02-12 01:04:00,461       ,194            ,334          ,7984  ,840     ,499.8142857142857 ,520.8630952380952 ,828 ,84 ,52 ,23 ,13 ,0 ,0 ,0 ,1000,701
2011-02-12 01:04:30,468       ,195            ,336          ,8064  ,858     ,500.24941724941726,521.1200466200467 ,830 ,81 ,51 ,24 ,14 ,0 ,0 ,0 ,1000,721
2011-02-12 01:05:00,470       ,196            ,337          ,8113  ,869     ,500.81357882623706,521.6490218642117 ,823 ,87 ,48 ,28 ,14 ,0 ,0 ,0 ,1000,738
2011-02-12 01:05:30,477       ,198            ,345          ,8190  ,885     ,500.0779661016949 ,520.690395480226  ,831 ,78 ,50 ,25 ,16 ,0 ,0 ,0 ,1000,724
2011-02-12 01:06:00,493       ,199            ,357          ,8227  ,896     ,500.4497767857143 ,521.09375         ,831 ,70 ,55 ,25 ,19 ,0 ,0 ,0 ,1000,769
2011-02-12 01:06:30,491       ,199            ,355          ,8308  ,911     ,500.65861690450055,521.4742041712404 ,826 ,77 ,53 ,26 ,18 ,0 ,0 ,0 ,1000,841
2011-02-12 01:07:00,485       ,200            ,352          ,8357  ,938     ,500.5309168443497 ,521.2505330490405 ,829 ,81 ,47 ,25 ,18 ,0 ,0 ,0 ,1000,786
2011-02-12 01:07:30,481       ,200            ,349          ,8433  ,951     ,500.98738170347   ,521.521556256572  ,821 ,83 ,51 ,26 ,19 ,0 ,0 ,0 ,1000,745
2011-02-12 01:08:00,492       ,202            ,353          ,8478  ,966     ,501.5517598343685 ,521.991718426501  ,817 ,80 ,57 ,27 ,19 ,0 ,0 ,0 ,1000,763
2011-02-12 01:08:30,499       ,204            ,355          ,8562  ,982     ,501.3187372708758 ,521.6313645621182 ,817 ,83 ,51 ,31 ,18 ,0 ,0 ,0 ,1000,755
2011-02-12 01:09:00,497       ,206            ,354          ,8610  ,1005    ,500.9542288557214 ,521.61592039801   ,819 ,80 ,53 ,31 ,17 ,0 ,0 ,0 ,1000,720
2011-02-12 01:09:30,498       ,208            ,356          ,8689  ,1020    ,501.9578431372549 ,522.3539215686275 ,820 ,82 ,51 ,30 ,17 ,0 ,0 ,0 ,1000,740
2011-02-12 01:10:00,494       ,209            ,357          ,8737  ,1036    ,501.5482625482625 ,522.1167953667954 ,821 ,83 ,52 ,29 ,15 ,0 ,0 ,0 ,1000,744
2011-02-12 01:10:30,511       ,210            ,366          ,8819  ,1049    ,501.87607244995235,522.4070543374643 ,818 ,81 ,54 ,31 ,16 ,0 ,0 ,0 ,1000,746
2011-02-12 01:11:00,517       ,210            ,371          ,8857  ,1062    ,502.16572504708097,522.6996233521658 ,815 ,80 ,58 ,30 ,17 ,0 ,0 ,0 ,1000,754
2011-02-12 01:11:30,511       ,211            ,367          ,8929  ,1086    ,501.63720073664825,522.1639042357274 ,814 ,85 ,60 ,24 ,17 ,0 ,0 ,0 ,1000,767
2011-02-12 01:12:00,511       ,212            ,363          ,8983  ,1102    ,501.9092558983666 ,522.1987295825771 ,810 ,84 ,62 ,29 ,15 ,0 ,0 ,0 ,1000,755
2011-02-12 01:12:30,523       ,212            ,364          ,9066  ,1125    ,502.68888888888887,522.8044444444445 ,821 ,73 ,56 ,35 ,15 ,0 ,0 ,0 ,1000,740
2011-02-12 01:13:00,517       ,212            ,359          ,9109  ,1135    ,502.62643171806167,522.5982378854626 ,816 ,79 ,52 ,35 ,18 ,0 ,0 ,0 ,1000,753
2011-02-12 01:13:30,523       ,215            ,365          ,9192  ,1153    ,502.7294015611448 ,522.714657415438  ,818 ,81 ,53 ,31 ,17 ,0 ,0 ,0 ,1000,752
2011-02-12 01:14:00,517       ,215            ,361          ,9231  ,1182    ,502.82402707275804,522.9027072758038 ,820 ,83 ,52 ,32 ,13 ,0 ,0 ,0 ,1000,762
2011-02-12 01:14:30,520       ,216            ,364          ,9310  ,1194    ,502.5778894472362 ,522.643216080402  ,816 ,83 ,59 ,29 ,13 ,0 ,0 ,0 ,1000,768
2011-02-12 01:15:00,541       ,218            ,379          ,9358  ,1206    ,502.86567164179104,522.9104477611941 ,811 ,81 ,62 ,33 ,13 ,0 ,0 ,0 ,1000,750
2011-02-12 01:15:30,549       ,217            ,384          ,9436  ,1225    ,502.5338775510204 ,522.68            ,808 ,82 ,65 ,32 ,13 ,0 ,0 ,0 ,1000,751
2011-02-12 01:16:00,545       ,216            ,381          ,9473  ,1240    ,502.30806451612904,522.2854838709677 ,806 ,83 ,63 ,35 ,13 ,0 ,0 ,0 ,1000,757
2011-02-12 01:16:30,555       ,220            ,386          ,9557  ,1257    ,502.1304693715195 ,522.4105011933174 ,806 ,84 ,62 ,30 ,18 ,0 ,0 ,0 ,1000,810
2011-02-12 01:17:00,564       ,221            ,393          ,9602  ,1272    ,502.2185534591195 ,522.4095911949686 ,805 ,79 ,63 ,32 ,21 ,0 ,0 ,0 ,1000,822
2011-02-12 01:17:30,560       ,222            ,389          ,9683  ,1288    ,502.4472049689441 ,522.5791925465838 ,799 ,84 ,64 ,31 ,22 ,0 ,0 ,0 ,1000,817
2011-02-12 01:18:00,565       ,223            ,389          ,9735  ,1304    ,502.4953987730061 ,522.6050613496933 ,800 ,82 ,62 ,31 ,25 ,0 ,0 ,0 ,1000,757
2011-02-12 01:18:30,582       ,225            ,395          ,9810  ,1322    ,503.22239031770044,523.2450832072617 ,798 ,84 ,59 ,33 ,26 ,0 ,0 ,0 ,1000,763
2011-02-12 01:19:00,593       ,226            ,403          ,9847  ,1344    ,503.80357142857144,523.8549107142857 ,805 ,82 ,49 ,36 ,28 ,0 ,0 ,0 ,1000,750
