timestamp          ,seat_count,active_vehicles,enroute_count,denied,finished,pk_delay          ,total_delay       ,run_time,O0,O1,O2,O3,O4,V1,V2,V3,V4
2011-02-12 07:10:30,12        ,5              ,9            ,55637 ,321     ,506.02492211838006,523.8006230529595 ,2       ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,5 ,3
2011-02-12 07:11:00,12        ,5              ,9            ,55648 ,321     ,506.02492211838006,523.8006230529595 ,2       ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,5 ,2
2011-02-12 07:11:30,12        ,5              ,9            ,55665 ,321     ,506.02492211838006,523.8006230529595 ,2       ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,5 ,3
2011-02-12 07:12:00,12        ,5              ,9            ,55678 ,321     ,506.02492211838006,523.8006230529595 ,1       ,1 ,2 ,1 ,0 ,0 ,0 ,0 ,5 ,3
2011-02-12 07:12:30,13        ,5              ,10           ,55714 ,322     ,506.10869565217394,523.888198757764  ,1       ,0 ,3 ,1 ,0 ,0 ,0 ,0 ,5 ,3
2011-02-12 07:13:00,13        ,5              ,10           ,55723 ,322     ,506.10869565217394,523.888198757764  ,1       ,0 ,2 ,2 ,0 ,0 ,0 ,0 ,5 ,2
2011-02-12 07:13:30,13        ,5              ,10           ,55754 ,322     ,506.10869565217394,523.888198757764  ,0       ,1 ,2 ,2 ,0 ,0 ,0 ,0 ,5 ,3
2011-02-12 07:14:00,13        ,5              ,10           ,55766 ,322     ,506.10869565217394,523.888198757764  ,0       ,0 ,3 ,2 ,0 ,0 ,0 ,0 ,5 ,3
2011-02-12 07:14:30,11        ,5              ,9            ,55796 ,323     ,506.3405572755418 ,524.0959752321982 ,0       ,1 ,3 ,1 ,0 ,0 ,0 ,0 ,5 ,2
2011-02-12 07:15:00,9         ,5              ,8            ,55810 ,324     ,506.0061728395062 ,523.7067901234568 ,0       ,2 ,3 ,0 ,0 ,0 ,0 ,0 ,5 ,2
2011-02-12 07:15:30,8         ,5              ,7            ,55833 ,325     ,506.2153846153846 ,523.8584615384615 ,0       ,3 ,2 ,0 ,0 ,0 ,0 ,0 ,5 ,2
2011-02-12 07:16:00,8         ,5              ,7            ,55840 ,325     ,506.2153846153846 ,523.8584615384615 ,0       ,3 ,2 ,0 ,0 ,0 ,0 ,0 ,5 ,2
2011-02-12 07:16:30,8         ,5              ,7            ,55866 ,325     ,506.2153846153846 ,523.8584615384615 ,0       ,3 ,2 ,0 ,0 ,0 ,0 ,0 ,5 ,2
2011-02-12 07:17:00,8         ,5              ,7            ,55875 ,325     ,506.2153846153846 ,523.8584615384615 ,0       ,3 ,2 ,0 ,0 ,0 ,0 ,0 ,5 ,2
2011-02-12 07:17:30,8         ,5              ,7            ,55909 ,325     ,506.2153846153846 ,523.8584615384615 ,0       ,3 ,1 ,1 ,0 ,0 ,0 ,0 ,5 ,4
2011-02-12 07:18:00,6         ,5              ,6            ,55922 ,326     ,506.2546012269939 ,523.8404907975461 ,0       ,4 ,1 ,0 ,0 ,0 ,0 ,0 ,5 ,2
2011-02-12 07:18:30,5         ,5              ,5            ,55956 ,327     ,505.77675840978594,523.3088685015291 ,0       ,5 ,0 ,0 ,0 ,0 ,0 ,0 ,5 ,1
2011-02-12 07:19:00,5         ,5              ,5            ,55967 ,327     ,505.77675840978594,523.3088685015291 ,0       ,5 ,0 ,0 ,0 ,0 ,0 ,0 ,5 ,1
2011-02-12 07:19:30,6         ,5              ,6            ,55995 ,328     ,505.9268292682927 ,523.4786585365854 ,1       ,4 ,0 ,0 ,0 ,0 ,0 ,0 ,5 ,1
2011-02-12 07:20:00,8         ,5              ,8            ,56007 ,330     ,505.6333333333333 ,523.7121212121212 ,3       ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,5 ,3
2011-02-12 07:20:30,11        ,5              ,10           ,56040 ,331     ,505.65256797583083,523.6737160120846 ,1       ,4 ,0 ,0 ,0 ,0 ,0 ,0 ,5 ,3
2011-02-12 07:21:00,11        ,5              ,10           ,56053 ,331     ,505.65256797583083,523.6737160120846 ,1       ,3 ,1 ,0 ,0 ,0 ,0 ,0 ,5 ,3
2011-02-12 07:21:30,11        ,5              ,10           ,56088 ,331     ,505.65256797583083,523.6737160120846 ,1       ,3 ,1 ,0 ,0 ,0 ,0 ,0 ,5 ,3
2011-02-12 07:22:00,11        ,5              ,10           ,56096 ,331     ,505.65256797583083,523.6737160120846 ,1       ,2 ,2 ,0 ,0 ,0 ,0 ,0 ,5 ,3
2011-02-12 07:22:30,11        ,5              ,10           ,56129 ,332     ,505.93373493975906,523.9006024096385 ,0       ,3 ,1 ,1 ,0 ,0 ,0 ,0 ,5 ,2
2011-02-12 07:23:00,11        ,5              ,10           ,56141 ,332     ,505.93373493975906,523.9006024096385 ,0       ,3 ,1 ,1 ,0 ,0 ,0 ,0 ,5 ,2
2011-02-12 07:23:30,11        ,5              ,10           ,56169 ,332     ,505.93373493975906,523.9006024096385 ,0       ,2 ,2 ,1 ,0 ,0 ,0 ,0 ,5 ,2
2011-02-12 07:24:00,11        ,5              ,10           ,56180 ,332     ,505.93373493975906,523.9006024096385 ,0       ,2 ,2 ,1 ,0 ,0 ,0 ,0 ,5 ,2
2011-02-12 07:24:30,11        ,5              ,10           ,56212 ,332     ,505.93373493975906,523.9006024096385 ,0       ,2 ,2 ,1 ,0 ,0 ,0 ,0 ,5 ,3
2011-02-12 07:25:00,9         ,5              ,9            ,56234 ,333     ,506.05405405405406,523.9639639639639 ,0       ,3 ,2 ,0 ,0 ,0 ,0 ,0 ,5 ,2
2011-02-12 07:25:30,8         ,5              ,8            ,56247 ,334     ,504.78443113772454,522.6407185628742 ,0       ,4 ,1 ,0 ,0 ,0 ,0 ,0 ,5 ,3
2011-02-12 07:26:00,9         ,5              ,9            ,56262 ,335     ,504.55223880597015,522.6298507462686 ,1       ,3 ,1 ,0 ,0 ,0 ,0 ,0 ,5 ,4
2011-02-12 07:26:30,8         ,5              ,8            ,56284 ,336     ,503.1875          ,521.7321428571429 ,2       ,1 ,2 ,0 ,0 ,0 ,0 ,0 ,5 ,5
2011-02-12 07:27:00,8         ,5              ,8            ,56299 ,336     ,503.1875          ,521.7321428571429 ,1       ,2 ,2 ,0 ,0 ,0 ,0 ,0 ,5 ,3
2011-02-12 07:27:30,8         ,5              ,8            ,56336 ,338     ,503.10059171597635,521.7573964497042 ,2       ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,5 ,3
2011-02-12 07:28:00,8         ,5              ,8            ,56350 ,338     ,503.10059171597635,521.7573964497042 ,1       ,3 ,1 ,0 ,0 ,0 ,0 ,0 ,5 ,4
2011-02-12 07:28:30,9         ,5              ,9            ,56383 ,338     ,503.10059171597635,521.7573964497042 ,0       ,4 ,1 ,0 ,0 ,0 ,0 ,0 ,5 ,4
2011-02-12 07:29:00,9         ,5              ,9            ,56402 ,338     ,503.10059171597635,521.7573964497042 ,0       ,4 ,1 ,0 ,0 ,0 ,0 ,0 ,5 ,3
2011-02-12 07:29:30,10        ,5              ,10           ,56438 ,339     ,503.117994100295  ,521.7227138643068 ,1       ,2 ,2 ,0 ,0 ,0 ,0 ,0 ,5 ,4
2011-02-12 07:30:00,9         ,5              ,9            ,56449 ,340     ,502.88529411764705,521.435294117647  ,1       ,2 ,2 ,0 ,0 ,0 ,0 ,0 ,5 ,3
2011-02-12 07:30:30,9         ,5              ,9            ,56476 ,340     ,502.88529411764705,521.435294117647  ,0       ,3 ,2 ,0 ,0 ,0 ,0 ,0 ,5 ,3
2011-02-12 07:31:00,9         ,5              ,9            ,56491 ,340     ,502.88529411764705,521.435294117647  ,0       ,3 ,2 ,0 ,0 ,0 ,0 ,0 ,5 ,3
2011-02-12 07:31:30,9         ,5              ,9            ,56527 ,340     ,502.88529411764705,521.435294117647  ,0       ,3 ,2 ,0 ,0 ,0 ,0 ,0 ,5 ,3
2011-02-12 07:32:00,9         ,5              ,9            ,56542 ,340     ,502.88529411764705,521.435294117647  ,0       ,2 ,3 ,0 ,0 ,0 ,0 ,0 ,5 ,3
2011-02-12 07:32:30,9         ,5              ,9            ,56570 ,341     ,503.0205278592375 ,521.516129032258  ,0       ,2 ,3 ,0 ,0 ,0 ,0 ,0 ,5 ,3
2011-02-12 07:33:00,8         ,5              ,8            ,56580 ,342     ,503.2397660818713 ,521.6783625730994 ,0       ,3 ,2 ,0 ,0 ,0 ,0 ,0 ,5 ,2
2011-02-12 07:33:30,7         ,5              ,7            ,56620 ,343     ,503.4606413994169 ,521.8454810495626 ,0       ,3 ,2 ,0 ,0 ,0 ,0 ,0 ,5 ,2
2011-02-12 07:34:00,7         ,5              ,7            ,56636 ,343     ,503.4606413994169 ,521.8454810495626 ,0       ,3 ,2 ,0 ,0 ,0 ,0 ,0 ,5 ,2
2011-02-12 07:34:30,7         ,5              ,7            ,56683 ,343     ,503.4606413994169 ,521.8454810495626 ,0       ,3 ,2 ,0 ,0 ,0 ,0 ,0 ,5 ,3
2011-02-12 07:35:00,7         ,5              ,7            ,56698 ,343     ,503.4606413994169 ,521.8454810495626 ,0       ,3 ,2 ,0 ,0 ,0 ,0 ,0 ,5 ,3
2011-02-12 07:35:30,7         ,5              ,7            ,56733 ,343     ,503.4606413994169 ,521.8454810495626 ,0       ,3 ,2 ,0 ,0 ,0 ,0 ,0 ,5 ,3
2011-02-12 07:36:00,7         ,5              ,7            ,56746 ,343     ,503.4606413994169 ,521.8454810495626 ,0       ,3 ,2 ,0 ,0 ,0 ,0 ,0 ,5 ,2
2011-02-12 07:36:30,6         ,5              ,6            ,56789 ,344     ,503.6075581395349 ,521.9389534883721 ,0       ,4 ,1 ,0 ,0 ,0 ,0 ,0 ,5 ,3
2011-02-12 07:37:00,6         ,5              ,6            ,56812 ,344     ,503.6075581395349 ,521.9389534883721 ,0       ,4 ,1 ,0 ,0 ,0 ,0 ,0 ,5 ,2
2011-02-12 07:37:30,6         ,5              ,6            ,56842 ,344     ,503.6075581395349 ,521.9389534883721 ,0       ,4 ,1 ,0 ,0 ,0 ,0 ,0 ,5 ,2
2011-02-12 07:38:00,6         ,5              ,6            ,56855 ,344     ,503.6075581395349 ,521.9389534883721 ,0       ,4 ,1 ,0 ,0 ,0 ,0 ,0 ,5 ,2
2011-02-12 07:38:30,6         ,5              ,6            ,56894 ,344     ,503.6075581395349 ,521.9389534883721 ,0       ,4 ,1 ,0 ,0 ,0 ,0 ,0 ,5 ,3
2011-02-12 07:39:00,5         ,5              ,5            ,56904 ,345     ,503.10434782608695,521.8260869565217 ,0       ,5 ,0 ,0 ,0 ,0 ,0 ,0 ,5 ,2
2011-02-12 07:39:30,6         ,5              ,6            ,56950 ,346     ,503.34971098265896,522.014450867052  ,1       ,4 ,0 ,0 ,0 ,0 ,0 ,0 ,5 ,12
2011-02-12 07:40:00,6         ,5              ,6            ,56964 ,346     ,503.34971098265896,522.014450867052  ,1       ,4 ,0 ,0 ,0 ,0 ,0 ,0 ,5 ,5
2011-02-12 07:40:30,7         ,5              ,7            ,57001 ,347     ,503.4899135446686 ,522.2017291066282 ,2       ,3 ,0 ,0 ,0 ,0 ,0 ,0 ,5 ,3
2011-02-12 07:41:00,7         ,5              ,7            ,57018 ,347     ,503.4899135446686 ,522.2017291066282 ,0       ,5 ,0 ,0 ,0 ,0 ,0 ,0 ,5 ,4
2011-02-12 07:41:30,9         ,5              ,8            ,57068 ,348     ,503.55172413793105,522.4137931034483 ,1       ,3 ,1 ,0 ,0 ,0 ,0 ,0 ,5 ,5
2011-02-12 07:42:00,9         ,5              ,8            ,57086 ,348     ,503.55172413793105,522.4137931034483 ,0       ,2 ,3 ,0 ,0 ,0 ,0 ,0 ,5 ,4
2011-02-12 07:42:30,10        ,5              ,9            ,57121 ,349     ,502.2808022922636 ,522.3409742120344 ,1       ,1 ,3 ,0 ,0 ,0 ,0 ,0 ,5 ,4
2011-02-12 07:43:00,10        ,5              ,9            ,57137 ,349     ,502.2808022922636 ,522.3409742120344 ,1       ,1 ,3 ,0 ,0 ,0 ,0 ,0 ,5 ,4
2011-02-12 07:43:30,10        ,5              ,9            ,57173 ,349     ,502.2808022922636 ,522.3409742120344 ,0       ,2 ,2 ,1 ,0 ,0 ,0 ,0 ,5 ,4
2011-02-12 07:44:00,9         ,5              ,8            ,57187 ,350     ,502.54857142857145,522.5514285714286 ,0       ,3 ,1 ,1 ,0 ,0 ,0 ,0 ,5 ,3
2011-02-12 07:44:30,9         ,5              ,8            ,57227 ,350     ,502.54857142857145,522.5514285714286 ,0       ,2 ,2 ,1 ,0 ,0 ,0 ,0 ,5 ,4
2011-02-12 07:45:00,9         ,5              ,8            ,57243 ,350     ,502.54857142857145,522.5514285714286 ,0       ,2 ,2 ,1 ,0 ,0 ,0 ,0 ,5 ,4
2011-02-12 07:45:30,8         ,5              ,7            ,57289 ,351     ,502.65242165242165,522.5954415954416 ,0       ,3 ,1 ,1 ,0 ,0 ,0 ,0 ,5 ,3
2011-02-12 07:46:00,8         ,5              ,7            ,57309 ,351     ,502.65242165242165,522.5954415954416 ,0       ,3 ,1 ,1 ,0 ,0 ,0 ,0 ,5 ,3
2011-02-12 07:46:30,8         ,5              ,7            ,57362 ,351     ,502.65242165242165,522.5954415954416 ,0       ,3 ,1 ,1 ,0 ,0 ,0 ,0 ,5 ,3
2011-02-12 07:47:00,6         ,5              ,6            ,57380 ,352     ,502.77840909090907,522.7585227272727 ,0       ,4 ,1 ,0 ,0 ,0 ,0 ,0 ,5 ,3
2011-02-12 07:47:30,10        ,5              ,8            ,57423 ,354     ,502.3333333333333 ,522.3248587570622 ,2       ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,5 ,4
2011-02-12 07:48:00,9         ,5              ,7            ,57445 ,355     ,502.5774647887324 ,522.512676056338  ,1       ,4 ,0 ,0 ,0 ,0 ,0 ,0 ,5 ,4
2011-02-12 07:48:30,9         ,5              ,7            ,57490 ,355     ,502.5774647887324 ,522.512676056338  ,1       ,4 ,0 ,0 ,0 ,0 ,0 ,0 ,5 ,4
2011-02-12 07:49:00,9         ,5              ,7            ,57509 ,355     ,502.5774647887324 ,522.512676056338  ,1       ,3 ,1 ,0 ,0 ,0 ,0 ,0 ,5 ,3
2011-02-12 07:49:30,10        ,5              ,8            ,57564 ,356     ,501.8792134831461 ,521.8539325842696 ,1       ,3 ,1 ,0 ,0 ,0 ,0 ,0 ,5 ,4
2011-02-12 07:50:00,10        ,5              ,8            ,57574 ,356     ,501.8792134831461 ,521.8539325842696 ,1       ,3 ,1 ,0 ,0 ,0 ,0 ,0 ,5 ,4
2011-02-12 07:50:30,10        ,5              ,8            ,57629 ,356     ,501.8792134831461 ,521.8539325842696 ,0       ,4 ,1 ,0 ,0 ,0 ,0 ,0 ,5 ,4
2011-02-12 07:51:00,11        ,5              ,9            ,57655 ,357     ,502.0364145658263 ,521.9551820728291 ,1       ,3 ,1 ,0 ,0 ,0 ,0 ,0 ,5 ,5
2011-02-12 07:51:30,10        ,5              ,8            ,57701 ,358     ,502.304469273743  ,522.1648044692737 ,1       ,2 ,1 ,0 ,1 ,0 ,0 ,0 ,5 ,6
2011-02-12 07:52:00,11        ,5              ,9            ,57716 ,358     ,502.304469273743  ,522.1648044692737 ,0       ,3 ,1 ,0 ,1 ,0 ,0 ,0 ,5 ,4
2011-02-12 07:52:30,11        ,5              ,9            ,57758 ,358     ,502.304469273743  ,522.1648044692737 ,0       ,3 ,1 ,0 ,1 ,0 ,0 ,0 ,5 ,5
2011-02-12 07:53:00,11        ,5              ,9            ,57779 ,358     ,502.304469273743  ,522.1648044692737 ,0       ,2 ,2 ,0 ,1 ,0 ,0 ,0 ,5 ,4
2011-02-12 07:53:30,10        ,5              ,8            ,57839 ,359     ,502.5069637883008 ,522.3649025069637 ,0       ,2 ,2 ,1 ,0 ,0 ,0 ,0 ,5 ,4
2011-02-12 07:54:00,10        ,5              ,8            ,57856 ,360     ,502.25555555555553,522.3194444444445 ,1       ,1 ,2 ,1 ,0 ,0 ,0 ,0 ,5 ,4
2011-02-12 07:54:30,10        ,5              ,8            ,57923 ,360     ,502.25555555555553,522.3194444444445 ,1       ,1 ,2 ,1 ,0 ,0 ,0 ,0 ,5 ,5
2011-02-12 07:55:00,9         ,5              ,7            ,57948 ,361     ,502.4875346260388 ,522.4958448753463 ,1       ,2 ,1 ,1 ,0 ,0 ,0 ,0 ,5 ,7
2011-02-12 07:55:30,7         ,5              ,5            ,58012 ,363     ,502.1432506887052 ,522.0495867768595 ,1       ,3 ,0 ,1 ,0 ,0 ,0 ,0 ,5 ,4
2011-02-12 07:56:00,7         ,5              ,5            ,58037 ,363     ,502.1432506887052 ,522.0495867768595 ,1       ,3 ,0 ,1 ,0 ,0 ,0 ,0 ,5 ,5
2011-02-12 07:56:30,8         ,5              ,6            ,58082 ,364     ,501.8131868131868 ,521.6648351648352 ,2       ,2 ,0 ,1 ,0 ,0 ,0 ,0 ,5 ,4
2011-02-12 07:57:00,10        ,5              ,8            ,58107 ,364     ,501.8131868131868 ,521.6648351648352 ,1       ,3 ,0 ,1 ,0 ,0 ,0 ,0 ,5 ,4
2011-02-12 07:57:30,10        ,5              ,8            ,58163 ,364     ,501.8131868131868 ,521.6648351648352 ,0       ,4 ,0 ,1 ,0 ,0 ,0 ,0 ,5 ,5
2011-02-12 07:58:00,10        ,5              ,8            ,58184 ,364     ,501.8131868131868 ,521.6648351648352 ,0       ,4 ,0 ,1 ,0 ,0 ,0 ,0 ,5 ,5
2011-02-12 07:58:30,10        ,5              ,8            ,58228 ,364     ,501.8131868131868 ,521.6648351648352 ,0       ,4 ,0 ,1 ,0 ,0 ,0 ,0 ,5 ,7
2011-02-12 07:59:00,10        ,5              ,8            ,58245 ,364     ,501.8131868131868 ,521.6648351648352 ,0       ,4 ,0 ,1 ,0 ,0 ,0 ,0 ,5 ,5
2011-02-12 07:59:30,10        ,5              ,8            ,58294 ,364     ,501.8131868131868 ,521.6648351648352 ,0       ,3 ,1 ,1 ,0 ,0 ,0 ,0 ,5 ,5
2011-02-12 08:00:00,9         ,5              ,7            ,58317 ,365     ,502.0794520547945 ,521.8767123287671 ,0       ,4 ,0 ,1 ,0 ,0 ,0 ,0 ,5 ,4
2011-02-12 08:00:30,9         ,5              ,7            ,58373 ,365     ,502.0794520547945 ,521.8767123287671 ,0       ,4 ,0 ,1 ,0 ,0 ,0 ,0 ,5 ,4
2011-02-12 08:01:00,9         ,5              ,7            ,58399 ,365     ,502.0794520547945 ,521.8767123287671 ,0       ,4 ,0 ,1 ,0 ,0 ,0 ,0 ,5 ,4
2011-02-12 08:01:30,9         ,5              ,7            ,58464 ,365     ,502.0794520547945 ,521.8767123287671 ,0       ,4 ,0 ,1 ,0 ,0 ,0 ,0 ,5 ,4
2011-02-12 08:02:00,9         ,5              ,7            ,58483 ,365     ,502.0794520547945 ,521.8767123287671 ,0       ,4 ,0 ,1 ,0 ,0 ,0 ,0 ,5 ,6
2011-02-12 08:02:30,9         ,5              ,7            ,58529 ,365     ,502.0794520547945 ,521.8767123287671 ,0       ,4 ,0 ,1 ,0 ,0 ,0 ,0 ,5 ,5
2011-02-12 08:03:00,8         ,5              ,8            ,58550 ,366     ,502.2158469945355 ,521.9617486338798 ,1       ,4 ,0 ,0 ,0 ,0 ,0 ,0 ,5 ,4
2011-02-12 08:03:30,8         ,5              ,8            ,58604 ,366     ,502.2158469945355 ,521.9617486338798 ,1       ,4 ,0 ,0 ,0 ,0 ,0 ,0 ,5 ,5
2011-02-12 08:04:00,8         ,5              ,8            ,58623 ,366     ,502.2158469945355 ,521.9617486338798 ,1       ,3 ,1 ,0 ,0 ,0 ,0 ,0 ,5 ,4
2011-02-12 08:04:30,9         ,5              ,9            ,58692 ,367     ,502.35149863760216,522.0408719346049 ,2       ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,5 ,5
2011-02-12 08:05:00,9         ,5              ,9            ,58708 ,367     ,502.35149863760216,522.0408719346049 ,1       ,2 ,2 ,0 ,0 ,0 ,0 ,0 ,5 ,5
2011-02-12 08:05:30,9         ,5              ,9            ,58763 ,369     ,502.3360433604336 ,522.1273712737127 ,1       ,3 ,1 ,0 ,0 ,0 ,0 ,0 ,5 ,4
2011-02-12 08:06:00,9         ,5              ,9            ,58779 ,369     ,502.3360433604336 ,522.1273712737127 ,1       ,2 ,2 ,0 ,0 ,0 ,0 ,0 ,5 ,5
2011-02-12 08:06:30,10        ,5              ,10           ,58835 ,370     ,502.5486486486486 ,522.2864864864865 ,2       ,1 ,2 ,0 ,0 ,0 ,0 ,0 ,5 ,5
2011-02-12 08:07:00,10        ,5              ,10           ,58862 ,370     ,502.5486486486486 ,522.2864864864865 ,1       ,2 ,2 ,0 ,0 ,0 ,0 ,0 ,5 ,5
2011-02-12 08:07:30,10        ,5              ,10           ,58918 ,370     ,502.5486486486486 ,522.2864864864865 ,1       ,1 ,3 ,0 ,0 ,0 ,0 ,0 ,5 ,5
2011-02-12 08:08:00,9         ,5              ,9            ,58940 ,371     ,502.7978436657682 ,522.4824797843665 ,1       ,2 ,2 ,0 ,0 ,0 ,0 ,0 ,5 ,5
2011-02-12 08:08:30,9         ,5              ,9            ,59014 ,373     ,502.4745308310992 ,522.0509383378017 ,1       ,2 ,2 ,0 ,0 ,0 ,0 ,0 ,5 ,5
2011-02-12 08:09:00,8         ,5              ,8            ,59033 ,374     ,502.6818181818182 ,522.2486631016043 ,1       ,3 ,1 ,0 ,0 ,0 ,0 ,0 ,5 ,4
2011-02-12 08:09:30,8         ,5              ,8            ,59093 ,374     ,502.6818181818182 ,522.2486631016043 ,1       ,2 ,2 ,0 ,0 ,0 ,0 ,0 ,5 ,6
2011-02-12 08:10:00,8         ,5              ,8            ,59112 ,374     ,502.6818181818182 ,522.2486631016043 ,0       ,3 ,2 ,0 ,0 ,0 ,0 ,0 ,5 ,4
2011-02-12 08:10:30,8         ,5              ,8            ,59150 ,374     ,502.6818181818182 ,522.2486631016043 ,0       ,3 ,2 ,0 ,0 ,0 ,0 ,0 ,5 ,4
2011-02-12 08:11:00,13        ,5              ,8            ,59180 ,377     ,503.0477453580902 ,522.7586206896551 ,2       ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,5 ,4
2011-02-12 08:11:30,13        ,5              ,8            ,59242 ,377     ,503.0477453580902 ,522.7586206896551 ,2       ,1 ,2 ,0 ,0 ,0 ,0 ,0 ,5 ,4
2011-02-12 08:12:00,13        ,5              ,8            ,59263 ,377     ,503.0477453580902 ,522.7586206896551 ,1       ,1 ,2 ,0 ,1 ,0 ,0 ,0 ,5 ,4
2011-02-12 08:12:30,13        ,5              ,8            ,59324 ,377     ,503.0477453580902 ,522.7586206896551 ,1       ,1 ,2 ,0 ,1 ,0 ,0 ,0 ,5 ,4
2011-02-12 08:13:00,12        ,5              ,7            ,59348 ,378     ,503.3015873015873 ,522.957671957672  ,1       ,2 ,1 ,0 ,1 ,0 ,0 ,0 ,5 ,4
2011-02-12 08:13:30,14        ,5              ,9            ,59406 ,379     ,503.4617414248021 ,523.0686015831135 ,1       ,2 ,1 ,0 ,1 ,0 ,0 ,0 ,5 ,4
2011-02-12 08:14:00,14        ,5              ,9            ,59424 ,379     ,503.4617414248021 ,523.0686015831135 ,1       ,2 ,1 ,0 ,1 ,0 ,0 ,0 ,5 ,5
2011-02-12 08:14:30,14        ,5              ,9            ,59484 ,379     ,503.4617414248021 ,523.0686015831135 ,0       ,3 ,1 ,0 ,1 ,0 ,0 ,0 ,5 ,14
2011-02-12 08:15:00,15        ,5              ,10           ,59514 ,380     ,503.31052631578945,522.8657894736842 ,1       ,0 ,2 ,0 ,2 ,0 ,0 ,0 ,5 ,5
2011-02-12 08:15:30,15        ,5              ,10           ,59562 ,380     ,503.31052631578945,522.8657894736842 ,0       ,1 ,2 ,0 ,2 ,0 ,0 ,0 ,5 ,5
2011-02-12 08:16:00,15        ,5              ,10           ,59581 ,380     ,503.31052631578945,522.8657894736842 ,0       ,1 ,2 ,0 ,2 ,0 ,0 ,0 ,5 ,5
2011-02-12 08:16:30,14        ,5              ,9            ,59636 ,381     ,503.4488188976378 ,523.0498687664042 ,0       ,2 ,1 ,0 ,2 ,0 ,0 ,0 ,5 ,5
2011-02-12 08:17:00,14        ,5              ,9            ,59664 ,381     ,503.4488188976378 ,523.0498687664042 ,0       ,2 ,1 ,0 ,2 ,0 ,0 ,0 ,5 ,5
2011-02-12 08:17:30,14        ,5              ,9            ,59703 ,381     ,503.4488188976378 ,523.0498687664042 ,0       ,1 ,2 ,0 ,2 ,0 ,0 ,0 ,5 ,5
2011-02-12 08:18:00,14        ,5              ,9            ,59729 ,381     ,503.4488188976378 ,523.0498687664042 ,0       ,1 ,2 ,0 ,2 ,0 ,0 ,0 ,5 ,4
2011-02-12 08:18:30,14        ,5              ,9            ,59792 ,381     ,503.4488188976378 ,523.0498687664042 ,0       ,1 ,2 ,0 ,2 ,0 ,0 ,0 ,5 ,5
2011-02-12 08:19:00,14        ,5              ,9            ,59833 ,381     ,503.4488188976378 ,523.0498687664042 ,0       ,1 ,2 ,0 ,2 ,0 ,0 ,0 ,5 ,4
2011-02-12 08:19:30,14        ,5              ,9            ,59893 ,381     ,503.4488188976378 ,523.0498687664042 ,0       ,1 ,2 ,0 ,2 ,0 ,0 ,0 ,5 ,5
2011-02-12 08:20:00,14        ,5              ,9            ,59921 ,381     ,503.4488188976378 ,523.0498687664042 ,0       ,1 ,2 ,0 ,2 ,0 ,0 ,0 ,5 ,5
2011-02-12 08:20:30,14        ,5              ,9            ,59979 ,381     ,503.4488188976378 ,523.0498687664042 ,0       ,1 ,2 ,0 ,2 ,0 ,0 ,0 ,5 ,5
2011-02-12 08:21:00,14        ,5              ,9            ,60000 ,381     ,503.4488188976378 ,523.0498687664042 ,0       ,1 ,2 ,0 ,2 ,0 ,0 ,0 ,5 ,6
2011-02-12 08:21:30,13        ,5              ,8            ,60049 ,382     ,503.60994764397907,523.1596858638743 ,0       ,1 ,2 ,1 ,1 ,0 ,0 ,0 ,5 ,7
2011-02-12 08:22:00,10        ,5              ,8            ,60071 ,383     ,503.8302872062663 ,523.3289817232376 ,0       ,2 ,2 ,1 ,0 ,0 ,0 ,0 ,5 ,5
2011-02-12 08:22:30,10        ,5              ,8            ,60144 ,383     ,503.8302872062663 ,523.3289817232376 ,0       ,2 ,2 ,1 ,0 ,0 ,0 ,0 ,5 ,5
2011-02-12 08:23:00,9         ,5              ,7            ,60178 ,384     ,503.6875          ,523.1354166666666 ,0       ,2 ,2 ,1 ,0 ,0 ,0 ,0 ,5 ,7
2011-02-12 08:23:30,12        ,5              ,8            ,60241 ,385     ,503.63116883116885,523.025974025974  ,1       ,1 ,2 ,1 ,0 ,0 ,0 ,0 ,5 ,5
2011-02-12 08:24:00,11        ,5              ,7            ,60272 ,386     ,503.62176165803106,522.9637305699482 ,0       ,3 ,1 ,1 ,0 ,0 ,0 ,0 ,5 ,5
2011-02-12 08:24:30,11        ,5              ,7            ,60336 ,386     ,503.62176165803106,522.9637305699482 ,0       ,3 ,1 ,1 ,0 ,0 ,0 ,0 ,5 ,5
2011-02-12 08:25:00,10        ,5              ,6            ,60358 ,387     ,503.57622739018086,522.8682170542636 ,0       ,4 ,0 ,1 ,0 ,0 ,0 ,0 ,5 ,4
2011-02-12 08:25:30,9         ,5              ,7            ,60423 ,388     ,503.8041237113402 ,523.0438144329897 ,1       ,3 ,0 ,0 ,1 ,0 ,0 ,0 ,5 ,5
2011-02-12 08:26:00,9         ,5              ,7            ,60442 ,388     ,503.8041237113402 ,523.0438144329897 ,1       ,3 ,0 ,0 ,1 ,0 ,0 ,0 ,5 ,5
